user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS35495734d04,35-44,Tier 1,2024-06-06,Premium,Inactive,Inactive,None
UIDJS3549b5ffbcd,25-34,Tier 1,2024-03-03,Free,Inactive,2024-04-03,VIP
UIDJS354a3e998b1,18-24,Tier 1,2024-03-10,Free,Inactive,Inactive,None
UIDJS354b5e1282c,25-34,Tier 1,2024-08-01,VIP,Inactive,Inactive,None
UIDJS354dbe15ff5,18-24,Tier 3,2024-10-23,VIP,Inactive,Inactive,None
UIDJS354f2b5ec2b,45+,Tier 1,2024-05-29,Premium,Inactive,2024-09-29,VIP
UIDJS35519340a9c,25-34,Tier 1,2024-02-07,Premium,Inactive,Inactive,None
UIDJS3551dbf1cf7,18-24,Tier 1,2024-11-25,VIP,Inactive,Inactive,None
UIDJS35549616873,18-24,Tier 1,2024-02-26,VIP,2024-11-05,Inactive,None
UIDJS355588f629a,25-34,Tier 1,2024-07-18,VIP,Inactive,Inactive,None
UIDJS3558921703e,35-44,Tier 3,2024-05-30,VIP,Inactive,2024-12-30,Free
UIDJS3561e3e1e6d,18-24,Tier 1,2024-01-19,Premium,Inactive,Inactive,None
UIDJS35628dfd3a2,18-24,Tier 2,2024-02-26,Premium,Inactive,Inactive,None
UIDJS3562fdf7113,25-34,Tier 1,2024-09-28,VIP,Inactive,Inactive,None
UIDJS35670c1b44d,35-44,Tier 3,2024-02-03,Free,Inactive,Inactive,None
UIDJS356a6440ff0,25-34,Tier 2,2024-10-15,VIP,Inactive,Inactive,None
UIDJS356e039c956,25-34,Tier 1,2024-08-16,Premium,Inactive,Inactive,None
UIDJS356ebdd1941,35-44,Tier 1,2024-07-02,VIP,Inactive,2024-08-02,Free
UIDJS356fe9e3812,35-44,Tier 1,2024-01-11,Free,Inactive,Inactive,None
UIDJS35705203918,35-44,Tier 2,2024-08-06,VIP,Inactive,Inactive,None
UIDJS3570f914a87,45+,Tier 2,2024-01-08,VIP,Inactive,Inactive,None
UIDJS35716c1409b,25-34,Tier 1,2024-06-23,Premium,Inactive,Inactive,None
UIDJS3571a466633,18-24,Tier 1,2024-01-26,Premium,Inactive,Inactive,None
UIDJS3573c9ae77f,25-34,Tier 1,2024-11-28,VIP,Inactive,Inactive,None
UIDJS3575c035165,25-34,Tier 2,2024-07-23,VIP,Inactive,2024-09-23,Free
UIDJS35767811a25,25-34,Tier 1,2024-03-29,Free,2024-07-27,Inactive,None
UIDJS357898eebe7,25-34,Tier 1,2024-11-05,Premium,Inactive,Inactive,None
UIDJS357ba36e652,25-34,Tier 1,2024-08-06,VIP,Inactive,2024-09-06,Premium
UIDJS357bfdec70a,25-34,Tier 2,2024-04-26,Free,Inactive,Inactive,None
UIDJS358180d5b07,25-34,Tier 1,2024-07-19,VIP,Inactive,Inactive,None
UIDJS35835e91910,25-34,Tier 2,2024-09-18,VIP,2024-11-23,Inactive,None
UIDJS3583f8523bb,25-34,Tier 3,2024-01-10,Free,2024-10-22,Inactive,None
UIDJS35861bb5299,35-44,Tier 2,2024-09-21,VIP,Inactive,Inactive,None
UIDJS358701f0c5a,35-44,Tier 1,2024-04-05,VIP,2024-05-05,Inactive,None
UIDJS3587526eee5,25-34,Tier 1,2024-02-02,Premium,Inactive,Inactive,None
UIDJS3588324442d,35-44,Tier 1,2024-11-13,VIP,Inactive,Inactive,None
UIDJS3589c25bbf8,25-34,Tier 2,2024-08-18,Free,Inactive,Inactive,None
UIDJS358a6f71752,25-34,Tier 3,2024-01-06,Free,Inactive,Inactive,None
UIDJS358d65db70f,18-24,Tier 2,2024-11-17,VIP,Inactive,Inactive,None
UIDJS3591870c3f8,25-34,Tier 3,2024-02-20,VIP,Inactive,2024-11-20,Premium
UIDJS3593d8aa245,18-24,Tier 2,2024-10-23,VIP,Inactive,Inactive,None
UIDJS35943bf5c14,45+,Tier 1,2024-03-04,Free,Inactive,2024-07-04,VIP
UIDJS35963bb2f08,35-44,Tier 2,2024-07-22,Free,Inactive,2024-09-22,Premium
UIDJS35994d6f688,35-44,Tier 2,2024-07-14,Free,Inactive,Inactive,None
UIDJS3599512a03f,18-24,Tier 2,2024-03-26,VIP,2024-10-19,Inactive,None
UIDJS359a6f82ccd,45+,Tier 2,2024-05-24,Free,Inactive,Inactive,None
UIDJS359aa72d757,35-44,Tier 1,2024-01-18,Premium,Inactive,Inactive,None
UIDJS359c1dcca3a,18-24,Tier 3,2024-06-15,VIP,Inactive,2024-07-15,Premium
UIDJS359ccf7e346,35-44,Tier 1,2024-05-28,VIP,Inactive,2024-07-28,Premium
UIDJS359d16886a4,25-34,Tier 1,2024-10-19,VIP,Inactive,Inactive,None
UIDJS35a12c86714,35-44,Tier 3,2024-08-30,Free,2024-10-13,Inactive,None
UIDJS35a146a075a,35-44,Tier 2,2024-10-15,VIP,Inactive,Inactive,None
UIDJS35a198f2fa5,25-34,Tier 1,2024-08-04,VIP,Inactive,Inactive,None
UIDJS35a1dd2670e,25-34,Tier 3,2024-10-08,VIP,Inactive,Inactive,None
UIDJS35a52506a7e,35-44,Tier 3,2024-10-04,Free,Inactive,Inactive,None
UIDJS35aa69c3b69,45+,Tier 1,2024-11-09,Premium,Inactive,Inactive,None
UIDJS35ac4da5fa8,25-34,Tier 1,2024-05-09,Premium,Inactive,Inactive,None
UIDJS35af2f70e2f,18-24,Tier 1,2024-11-15,Premium,Inactive,Inactive,None
UIDJS35b4954a140,25-34,Tier 2,2024-03-26,Free,Inactive,Inactive,None
UIDJS35b5adad9f1,18-24,Tier 1,2024-09-12,VIP,Inactive,Inactive,None
UIDJS35b66427d30,18-24,Tier 1,2024-11-17,VIP,Inactive,Inactive,None
UIDJS35b80b1ed8e,35-44,Tier 2,2024-06-13,Free,Inactive,Inactive,None
UIDJS35b82a42956,45+,Tier 1,2024-08-12,VIP,Inactive,2024-09-12,Free
UIDJS35b9f9532b8,35-44,Tier 3,2024-03-24,VIP,Inactive,Inactive,None
UIDJS35bbb8244d3,35-44,Tier 2,2024-07-16,Premium,Inactive,Inactive,None
UIDJS35bd65a111f,25-34,Tier 1,2024-05-24,VIP,Inactive,2024-07-24,Premium
UIDJS35bde0de492,25-34,Tier 1,2024-06-13,Free,Inactive,Inactive,None
UIDJS35bf1ea208d,35-44,Tier 1,2024-03-15,Free,Inactive,Inactive,None
UIDJS35bfb5ae4f2,35-44,Tier 1,2024-11-17,VIP,Inactive,Inactive,None
UIDJS35bfe60b739,25-34,Tier 1,2024-09-29,VIP,Inactive,Inactive,None
UIDJS35c45859f18,35-44,Tier 2,2024-07-16,Free,Inactive,Inactive,None
UIDJS35c53a7a942,25-34,Tier 1,2024-11-16,Premium,Inactive,Inactive,None
UIDJS35c59fe89f5,25-34,Tier 3,2024-11-04,Premium,Inactive,Inactive,None
UIDJS35c5d7a914d,25-34,Tier 1,2024-05-05,Premium,Inactive,Inactive,None
UIDJS35c601db435,45+,Tier 1,2024-10-23,Premium,Inactive,Inactive,None
UIDJS35c615487fe,18-24,Tier 1,2024-08-09,Free,2024-11-25,Inactive,None
UIDJS35c78136832,35-44,Tier 1,2024-06-10,VIP,2024-10-31,Inactive,None
UIDJS35caa89ecf9,25-34,Tier 1,2024-07-26,Premium,Inactive,Inactive,None
UIDJS35cb4f97785,35-44,Tier 2,2024-11-19,VIP,2024-12-11,Inactive,None
UIDJS35cd5b5793d,35-44,Tier 2,2024-09-26,Premium,Inactive,2024-10-26,Free
UIDJS35ce2de42ac,35-44,Tier 2,2024-09-21,Premium,Inactive,Inactive,None
UIDJS35cfe65caac,25-34,Tier 3,2024-05-22,Free,Inactive,Inactive,None
UIDJS35d19fce162,25-34,Tier 1,2024-09-09,VIP,Inactive,Inactive,None
UIDJS35d214c494a,25-34,Tier 3,2024-10-09,Free,Inactive,Inactive,None
UIDJS35d44a98b65,25-34,Tier 1,2024-04-03,Free,2024-09-23,Inactive,None
UIDJS35d5ac43b91,25-34,Tier 2,2024-06-06,VIP,2024-10-21,Inactive,None
UIDJS35d6e2ba800,45+,Tier 2,2024-11-09,VIP,2024-11-29,Inactive,None
UIDJS35d9253874a,35-44,Tier 2,2024-08-14,Premium,Inactive,Inactive,None
UIDJS35da8bb2b37,35-44,Tier 1,2024-04-28,VIP,Inactive,Inactive,None
UIDJS35dc065c0da,25-34,Tier 1,2024-03-02,VIP,Inactive,Inactive,None
UIDJS35dcdcab658,35-44,Tier 2,2024-10-31,Free,Inactive,2024-11-30,Premium
UIDJS35de1d82e31,35-44,Tier 2,2024-02-11,VIP,Inactive,Inactive,None
UIDJS35deebf9a40,25-34,Tier 1,2024-11-21,VIP,Inactive,Inactive,None
UIDJS35e0a39c338,18-24,Tier 2,2024-07-30,VIP,Inactive,2024-10-30,Free
UIDJS35e1721c8a9,35-44,Tier 1,2024-10-14,Premium,Inactive,Inactive,None
UIDJS35e1f1fc2a6,25-34,Tier 1,2024-09-01,Premium,Inactive,Inactive,None
UIDJS35e403373e8,25-34,Tier 1,2024-08-09,Premium,Inactive,Inactive,None
UIDJS35e51129bcf,25-34,Tier 2,2024-03-13,VIP,Inactive,2024-06-13,Premium
UIDJS35e7659906c,25-34,Tier 2,2024-02-15,Free,Inactive,2024-04-15,VIP
UIDJS35e7e263161,45+,Tier 1,2024-03-05,VIP,2024-04-14,Inactive,None
UIDJS35e916381a4,25-34,Tier 1,2024-08-17,VIP,Inactive,2024-09-17,Premium
UIDJS35e9b50e5c4,25-34,Tier 3,2024-03-20,Premium,Inactive,Inactive,None
UIDJS35eab05d624,18-24,Tier 1,2024-01-23,VIP,Inactive,Inactive,None
UIDJS35eb3c5b434,35-44,Tier 1,2024-09-05,Premium,Inactive,Inactive,None
UIDJS35ece90417f,45+,Tier 1,2024-01-22,Premium,Inactive,Inactive,None
UIDJS35edb202505,25-34,Tier 2,2024-04-16,Premium,Inactive,Inactive,None
UIDJS35ef9174d4b,45+,Tier 2,2024-01-09,Premium,Inactive,Inactive,None
UIDJS35efbbe1148,35-44,Tier 2,2024-01-05,VIP,Inactive,2024-03-05,Free
UIDJS35f0b54bdda,45+,Tier 1,2024-04-27,Free,Inactive,2024-05-27,VIP
UIDJS35f11b0fb69,25-34,Tier 1,2024-08-06,Premium,Inactive,Inactive,None
UIDJS35f2fca2a90,35-44,Tier 1,2024-02-10,VIP,Inactive,Inactive,None
UIDJS35f3dce1370,35-44,Tier 2,2024-09-22,Premium,Inactive,Inactive,None
UIDJS35f59bd287d,18-24,Tier 1,2024-05-31,Free,2024-07-11,Inactive,None
UIDJS35f84420668,18-24,Tier 2,2024-10-28,Premium,Inactive,Inactive,None
UIDJS35fdb9878ac,25-34,Tier 2,2024-03-23,VIP,Inactive,Inactive,None
UIDJS36007b4d5c8,35-44,Tier 2,2024-08-13,VIP,Inactive,Inactive,None
UIDJS3602ed3b94f,25-34,Tier 2,2024-01-11,Premium,Inactive,2024-02-11,Free
UIDJS360373a5b6e,25-34,Tier 1,2024-11-06,VIP,Inactive,Inactive,None
UIDJS3604ebc3b42,35-44,Tier 1,2024-08-12,VIP,Inactive,2024-11-12,Free
UIDJS36052e31d7b,35-44,Tier 2,2024-04-24,VIP,Inactive,2024-05-24,Premium
UIDJS36057f3dfbd,25-34,Tier 1,2024-11-18,VIP,Inactive,2024-12-18,Premium
UIDJS3605ff69f34,18-24,Tier 1,2024-05-15,Premium,Inactive,Inactive,None
UIDJS36078246a42,45+,Tier 1,2024-08-23,Premium,Inactive,Inactive,None
UIDJS36083083c2e,25-34,Tier 1,2024-04-18,Premium,Inactive,Inactive,None
UIDJS36091f298ee,25-34,Tier 1,2024-09-11,Premium,Inactive,Inactive,None
UIDJS360f437d77d,25-34,Tier 2,2024-11-15,Free,Inactive,2024-12-15,Premium
UIDJS360f50fde0a,25-34,Tier 2,2024-07-21,VIP,Inactive,Inactive,None
UIDJS36112befe8e,25-34,Tier 1,2024-05-29,Premium,Inactive,Inactive,None
UIDJS3615d5b32c4,25-34,Tier 3,2024-09-12,Free,Inactive,Inactive,None
UIDJS36192c61615,25-34,Tier 3,2024-03-21,Free,2024-09-19,Inactive,None
UIDJS361a4dff4d2,25-34,Tier 1,2024-04-04,VIP,Inactive,2024-06-04,Free
UIDJS361a7e7aa62,45+,Tier 1,2024-09-26,Free,Inactive,Inactive,None
UIDJS361b823261f,25-34,Tier 1,2024-08-23,VIP,Inactive,Inactive,None
UIDJS361fa831654,25-34,Tier 2,2024-03-08,VIP,Inactive,2024-07-08,Free
UIDJS36200203bcc,25-34,Tier 1,2024-07-30,Free,Inactive,Inactive,None
UIDJS362089d5355,35-44,Tier 1,2024-02-28,VIP,Inactive,Inactive,None
UIDJS36220d70849,25-34,Tier 2,2024-10-26,VIP,Inactive,Inactive,None
UIDJS3625dc02731,35-44,Tier 2,2024-06-14,VIP,Inactive,2024-08-14,Premium
UIDJS36260af5cfc,35-44,Tier 1,2024-05-30,Premium,Inactive,Inactive,None
UIDJS362a6ce76ad,18-24,Tier 1,2024-10-12,Premium,Inactive,Inactive,None
UIDJS362c58def4c,18-24,Tier 3,2024-08-07,VIP,Inactive,2024-10-07,Premium
UIDJS362d3d8c30f,18-24,Tier 2,2024-08-05,Free,Inactive,Inactive,None
UIDJS362e4067d52,35-44,Tier 1,2024-08-19,Free,2024-12-03,Inactive,None
UIDJS362e5170dea,25-34,Tier 2,2024-11-02,VIP,Inactive,Inactive,None
UIDJS362e5823d2b,25-34,Tier 2,2024-04-21,VIP,Inactive,Inactive,None
UIDJS362f4a8fecc,18-24,Tier 1,2024-06-09,Premium,Inactive,Inactive,None
UIDJS363015ea0e6,35-44,Tier 1,2024-03-06,Premium,Inactive,Inactive,None
UIDJS3633eb2902a,25-34,Tier 2,2024-01-23,Free,2024-08-19,Inactive,None
UIDJS36357ed610e,18-24,Tier 2,2024-08-18,Premium,Inactive,Inactive,None
UIDJS3635ced9f9f,25-34,Tier 1,2024-06-26,VIP,2024-12-22,Inactive,None
UIDJS3638fe99ba7,35-44,Tier 1,2024-07-11,VIP,Inactive,Inactive,None
UIDJS36392991e1e,25-34,Tier 1,2024-02-23,VIP,Inactive,Inactive,None
UIDJS363d0e98123,25-34,Tier 1,2024-07-21,VIP,Inactive,Inactive,None
UIDJS363d3d65a48,35-44,Tier 1,2024-04-23,Premium,Inactive,Inactive,None
UIDJS363fbb18fe8,18-24,Tier 1,2024-07-13,Premium,Inactive,Inactive,None
UIDJS36401f8fc08,25-34,Tier 2,2024-11-30,VIP,Inactive,Inactive,None
UIDJS364092df764,35-44,Tier 1,2024-11-25,Premium,Inactive,Inactive,None
UIDJS3640d7c09e4,35-44,Tier 3,2024-02-27,Free,Inactive,Inactive,None
UIDJS36444c834cb,25-34,Tier 1,2024-04-27,Free,2024-12-05,Inactive,None
UIDJS364862641b6,18-24,Tier 2,2024-02-03,Free,Inactive,Inactive,None
UIDJS364abc2353e,25-34,Tier 3,2024-04-02,Free,Inactive,Inactive,None
UIDJS364af9c3d13,45+,Tier 2,2024-11-10,VIP,Inactive,Inactive,None
UIDJS364f2b1a65f,35-44,Tier 3,2024-01-03,Premium,Inactive,Inactive,None
UIDJS36530f1e334,18-24,Tier 3,2024-10-15,Free,2024-11-26,Inactive,None
UIDJS3653f8f00a0,25-34,Tier 1,2024-03-23,VIP,Inactive,Inactive,None
UIDJS36553f56fb4,35-44,Tier 1,2024-06-10,Premium,Inactive,Inactive,None
UIDJS36558105963,18-24,Tier 1,2024-11-28,VIP,Inactive,Inactive,None
UIDJS36561f562d1,35-44,Tier 2,2024-03-13,Premium,2024-05-06,Inactive,None
UIDJS36573a342c6,18-24,Tier 1,2024-07-14,Premium,Inactive,Inactive,None
UIDJS36587b3c621,35-44,Tier 3,2024-06-24,VIP,2024-07-28,Inactive,None
UIDJS365968ef0ac,35-44,Tier 2,2024-04-05,Premium,Inactive,Inactive,None
UIDJS365a83c6060,25-34,Tier 1,2024-03-19,Free,Inactive,Inactive,None
UIDJS365b05511f0,35-44,Tier 1,2024-01-29,Premium,Inactive,Inactive,None
UIDJS365dcc8cc88,25-34,Tier 1,2024-02-15,Premium,2024-04-06,Inactive,None
UIDJS365e4c20a35,25-34,Tier 2,2024-03-25,VIP,Inactive,Inactive,None
UIDJS365f791730e,35-44,Tier 2,2024-11-14,VIP,Inactive,Inactive,None
UIDJS36646eb86c7,35-44,Tier 2,2024-02-13,VIP,Inactive,2024-04-13,Premium
UIDJS366536b3515,25-34,Tier 1,2024-06-30,Free,Inactive,Inactive,None
UIDJS36691d9a85f,25-34,Tier 3,2024-02-27,Free,2024-10-18,Inactive,None
UIDJS36700030c55,25-34,Tier 1,2024-04-27,Free,2024-07-28,Inactive,None
UIDJS36705227248,25-34,Tier 3,2024-02-07,Free,Inactive,Inactive,None
UIDJS36705459c7e,18-24,Tier 3,2024-07-05,VIP,Inactive,Inactive,None
UIDJS367106f00ab,25-34,Tier 1,2024-06-21,Premium,2024-08-16,Inactive,None
UIDJS3678f592d33,35-44,Tier 1,2024-08-04,Free,2024-10-11,Inactive,None
UIDJS367ad2893c0,18-24,Tier 2,2024-07-19,VIP,2024-08-28,Inactive,None
UIDJS367f7313a5a,25-34,Tier 2,2024-10-03,Premium,Inactive,Inactive,None
UIDJS367fefecf8f,18-24,Tier 1,2024-05-15,Free,Inactive,Inactive,None
UIDJS36807cf24ab,25-34,Tier 3,2024-02-28,Free,2024-11-11,Inactive,None
UIDJS36842adb0a9,35-44,Tier 2,2024-05-01,VIP,Inactive,Inactive,None
UIDJS3689d6e570f,18-24,Tier 2,2024-09-22,VIP,Inactive,2024-10-22,Premium
UIDJS368b52b172f,45+,Tier 2,2024-11-06,VIP,Inactive,2024-12-06,Premium
UIDJS3692696acb2,25-34,Tier 2,2024-04-25,Free,Inactive,Inactive,None
UIDJS3694bbb5729,25-34,Tier 2,2024-07-19,Free,Inactive,Inactive,None
UIDJS3694db5013b,25-34,Tier 1,2024-03-03,Premium,Inactive,2024-11-03,VIP
UIDJS3695bc180b3,45+,Tier 3,2024-06-24,Free,2024-08-06,Inactive,None
UIDJS369955e5f2b,18-24,Tier 1,2024-10-26,Premium,Inactive,Inactive,None
UIDJS3699c043aa9,45+,Tier 3,2024-02-17,VIP,Inactive,2024-05-17,Free
UIDJS369e027a024,25-34,Tier 3,2024-04-01,Free,2024-07-15,Inactive,None
UIDJS369e22a16ec,18-24,Tier 1,2024-06-11,Free,Inactive,Inactive,None
UIDJS369f2567733,25-34,Tier 2,2024-06-07,VIP,Inactive,Inactive,None
UIDJS36a06387c59,45+,Tier 1,2024-10-05,Free,Inactive,2024-11-05,Premium
UIDJS36a0d24d8a5,25-34,Tier 1,2024-07-06,VIP,2024-08-09,Inactive,None
UIDJS36a0e4ab39b,35-44,Tier 1,2024-04-24,VIP,Inactive,Inactive,None
UIDJS36a376725da,25-34,Tier 2,2024-04-02,VIP,2024-06-07,Inactive,None
UIDJS36a37c485e7,25-34,Tier 1,2024-07-15,Premium,Inactive,Inactive,None
UIDJS36a401fefc2,18-24,Tier 3,2024-08-17,Free,Inactive,Inactive,None
UIDJS36a40c6fa47,25-34,Tier 1,2024-08-05,Premium,Inactive,Inactive,None
UIDJS36a41cd589c,18-24,Tier 3,2024-08-22,VIP,Inactive,Inactive,None
UIDJS36a54fe337f,35-44,Tier 2,2024-09-05,VIP,Inactive,2024-11-05,Premium
UIDJS36a5fca0f5b,25-34,Tier 1,2024-09-25,Premium,2024-12-18,Inactive,None
UIDJS36a5fdcc7ad,25-34,Tier 1,2024-10-18,VIP,Inactive,Inactive,None
UIDJS36a6c70b68c,25-34,Tier 3,2024-03-22,Free,Inactive,Inactive,None
UIDJS36a9df60cf7,45+,Tier 3,2024-10-05,VIP,Inactive,Inactive,None
UIDJS36ad98bac05,35-44,Tier 2,2024-04-05,VIP,2024-08-11,Inactive,None
UIDJS36ae925404d,25-34,Tier 2,2024-09-22,Free,2024-12-06,Inactive,None
UIDJS36b228deba9,25-34,Tier 2,2024-03-08,VIP,Inactive,2024-07-08,Free
UIDJS36b2ab58c4f,18-24,Tier 2,2024-06-26,Free,Inactive,Inactive,None
UIDJS36b3dc00b53,45+,Tier 1,2024-05-15,VIP,Inactive,Inactive,None
UIDJS36b5a694611,35-44,Tier 1,2024-05-15,VIP,Inactive,Inactive,None
UIDJS36b5d17e752,45+,Tier 2,2024-06-06,Premium,Inactive,Inactive,None
UIDJS36b6e5db6a6,25-34,Tier 1,2024-03-23,Premium,Inactive,2024-06-23,VIP
UIDJS36ba0539b88,25-34,Tier 2,2024-09-22,VIP,Inactive,Inactive,None
UIDJS36bbe974815,25-34,Tier 1,2024-06-04,Free,2024-07-08,Inactive,None
UIDJS36bc3af0647,25-34,Tier 2,2024-11-06,Free,Inactive,Inactive,None
UIDJS36bec26426e,35-44,Tier 1,2024-09-04,Premium,Inactive,Inactive,None
UIDJS36c11a68da6,25-34,Tier 1,2024-05-19,Premium,Inactive,Inactive,None
UIDJS36c658475fb,25-34,Tier 1,2024-09-16,VIP,Inactive,Inactive,None
UIDJS36c71a0b1eb,35-44,Tier 1,2024-05-24,Premium,Inactive,2024-07-24,VIP
UIDJS36c7647af00,35-44,Tier 1,2024-09-15,VIP,2024-11-16,Inactive,None
UIDJS36cab4d67d1,25-34,Tier 2,2024-09-15,VIP,Inactive,Inactive,None
UIDJS36cbd99fb88,45+,Tier 2,2024-08-14,Premium,2024-09-30,Inactive,None
UIDJS36d3512b569,25-34,Tier 2,2024-08-13,Premium,Inactive,Inactive,None
UIDJS36d5baf8693,45+,Tier 1,2024-01-03,Premium,Inactive,2024-02-03,VIP
UIDJS36d6fcb9ed8,35-44,Tier 1,2024-03-30,VIP,Inactive,2024-04-30,Premium
UIDJS36d813dbfea,45+,Tier 2,2024-02-10,Premium,Inactive,Inactive,None
UIDJS36d865a1168,25-34,Tier 1,2024-03-30,Premium,Inactive,Inactive,None
UIDJS36dcc11f17c,18-24,Tier 3,2024-09-28,Free,Inactive,Inactive,None
UIDJS36ddbe20bd3,25-34,Tier 2,2024-06-06,Free,Inactive,2024-08-06,VIP
UIDJS36ddef9fbec,35-44,Tier 1,2024-05-21,VIP,Inactive,2024-09-21,Free
UIDJS36de4473104,45+,Tier 1,2024-04-21,Premium,Inactive,Inactive,None
UIDJS36e28959408,25-34,Tier 1,2024-11-10,Free,Inactive,Inactive,None
UIDJS36e6584d769,35-44,Tier 1,2024-07-22,VIP,Inactive,Inactive,None
UIDJS36e8667627d,45+,Tier 3,2024-07-29,Free,Inactive,2024-08-29,Premium
UIDJS36e8d910a12,45+,Tier 1,2024-06-28,Premium,Inactive,Inactive,None
UIDJS36ebe60fe12,35-44,Tier 3,2024-05-18,Free,Inactive,Inactive,None
UIDJS36ec316fc16,18-24,Tier 1,2024-04-20,Premium,Inactive,Inactive,None
UIDJS36ec7b1b5ff,25-34,Tier 2,2024-03-30,Premium,Inactive,Inactive,None
UIDJS36ecca3c3fb,25-34,Tier 3,2024-11-11,Free,Inactive,Inactive,None
UIDJS36f02449f1c,35-44,Tier 1,2024-04-01,VIP,2024-10-19,Inactive,None
UIDJS36f0b8b5cce,35-44,Tier 2,2024-02-13,VIP,Inactive,Inactive,None
UIDJS36f0c27c9a8,18-24,Tier 1,2024-02-14,Premium,Inactive,Inactive,None
UIDJS36f1597d5da,18-24,Tier 1,2024-08-03,Premium,Inactive,2024-10-03,VIP
UIDJS36f1b1a947f,35-44,Tier 1,2024-08-13,Premium,Inactive,Inactive,None
UIDJS36f41156be5,35-44,Tier 1,2024-07-08,VIP,Inactive,2024-09-08,Premium
UIDJS36f44d02e18,25-34,Tier 2,2024-08-17,Free,Inactive,Inactive,None
UIDJS36f6fe9a6c5,25-34,Tier 2,2024-06-21,Premium,Inactive,Inactive,None
UIDJS36f79207dc1,18-24,Tier 1,2024-07-02,VIP,2024-08-24,Inactive,None
UIDJS36f8ac70879,45+,Tier 2,2024-03-09,VIP,Inactive,2024-05-09,Premium
UIDJS36f8edf0ac2,45+,Tier 1,2024-01-22,VIP,Inactive,2024-02-22,Premium
UIDJS36f97f8c404,35-44,Tier 2,2024-01-07,VIP,Inactive,2024-03-07,Premium
UIDJS36fc6f81726,25-34,Tier 2,2024-02-03,VIP,Inactive,2024-11-03,Free
UIDJS36fd799e70f,35-44,Tier 1,2024-03-28,Free,Inactive,Inactive,None
UIDJS36fe89a0c01,25-34,Tier 3,2024-05-06,Free,Inactive,Inactive,None
UIDJS36ffaee6736,35-44,Tier 1,2024-09-08,Premium,Inactive,Inactive,None
UIDJS3701216b6d8,25-34,Tier 2,2024-11-08,VIP,Inactive,Inactive,None
UIDJS37026449d72,35-44,Tier 1,2024-09-04,VIP,2024-10-09,Inactive,None
UIDJS3702cb1912f,25-34,Tier 3,2024-08-20,Free,Inactive,Inactive,None
UIDJS370421a930e,25-34,Tier 1,2024-06-03,Premium,Inactive,Inactive,None
UIDJS37077008fca,25-34,Tier 1,2024-06-29,Premium,Inactive,Inactive,None
UIDJS3708a1bd95d,25-34,Tier 1,2024-03-30,VIP,Inactive,Inactive,None
UIDJS3709b2b34cc,25-34,Tier 3,2024-11-26,Free,Inactive,Inactive,None
UIDJS370a8aff67a,35-44,Tier 2,2024-04-15,VIP,2024-10-31,Inactive,None
UIDJS370adaf7c9a,35-44,Tier 2,2024-04-15,Free,2024-12-02,Inactive,None
UIDJS370ae9794a7,35-44,Tier 1,2024-01-17,Premium,Inactive,Inactive,None
UIDJS370b441cb79,35-44,Tier 1,2024-04-22,VIP,2024-06-02,Inactive,None
UIDJS37115d35d3b,45+,Tier 2,2024-04-22,VIP,Inactive,Inactive,None
UIDJS3712126b772,35-44,Tier 1,2024-02-14,VIP,Inactive,2024-03-14,Premium
UIDJS3714a3b1ccc,25-34,Tier 2,2024-07-13,VIP,Inactive,2024-08-13,Premium
UIDJS3718920cb9e,35-44,Tier 1,2024-05-19,Premium,Inactive,Inactive,None
UIDJS371a2d7f12a,25-34,Tier 3,2024-01-18,VIP,Inactive,Inactive,None
UIDJS371be2d056b,35-44,Tier 1,2024-11-26,Premium,Inactive,Inactive,None
UIDJS371d90cf152,25-34,Tier 3,2024-01-28,Free,Inactive,2024-03-28,Premium
UIDJS371edf6458f,25-34,Tier 1,2024-03-23,Premium,Inactive,Inactive,None
UIDJS3722d35e46c,18-24,Tier 2,2024-01-11,Free,2024-04-18,Inactive,None
UIDJS3723145fda5,25-34,Tier 1,2024-07-21,VIP,Inactive,Inactive,None
UIDJS37240554733,35-44,Tier 1,2024-11-03,Free,Inactive,Inactive,None
UIDJS37249515352,45+,Tier 2,2024-01-24,Free,Inactive,Inactive,None
UIDJS37255c64a7d,25-34,Tier 1,2024-11-06,Free,Inactive,Inactive,None
UIDJS3726ac2c0d9,25-34,Tier 1,2024-01-15,Free,Inactive,2024-05-15,VIP
UIDJS3726d07195c,18-24,Tier 1,2024-04-28,VIP,Inactive,Inactive,None
UIDJS372767f81b2,25-34,Tier 1,2024-04-01,Free,Inactive,Inactive,None
UIDJS3727ee324a7,25-34,Tier 1,2024-04-22,Premium,Inactive,Inactive,None
UIDJS3729beb9b83,45+,Tier 3,2024-01-11,VIP,Inactive,2024-02-11,Premium
UIDJS372cd5b34df,45+,Tier 1,2024-07-18,Free,Inactive,2024-08-18,VIP
UIDJS372fc823b09,25-34,Tier 2,2024-09-11,Premium,Inactive,Inactive,None
UIDJS37317ff2a78,45+,Tier 3,2024-07-10,Free,Inactive,Inactive,None
UIDJS3733e9ca0f8,35-44,Tier 2,2024-02-17,VIP,Inactive,2024-09-17,Premium
UIDJS3735c860980,18-24,Tier 3,2024-02-10,Free,2024-04-25,Inactive,None
UIDJS37367c6b020,25-34,Tier 3,2024-05-23,VIP,Inactive,Inactive,None
UIDJS3737f6dd675,25-34,Tier 2,2024-09-18,Free,2024-11-18,Inactive,None
